time,temperature,humidity
1.6068087683783637e-05,29.17,55.85
0.0019200013081232708,29.14,54.5
0.002204375598165724,29.18,55.05
0.0024934349457422893,29.2,55.35
0.002782880663871765,29.23,55.94
0.003070851895544264,29.26,56.35
0.003356276022063361,29.26,56.74
0.00364126722017924,29.27,57.04
0.003982065320014954,29.27,56.89
0.004416603512234158,29.28,56.71
0.004848501947191027,29.28,56.32
0.005278270377053155,29.28,55.42
0.005702116688092549,29.29,55.21
0.006136705080668131,29.31,55.54
0.006571390430132548,29.31,55.23
0.007001558542251587,29.29,54.22
0.007441447377204895,29.31,53.08
0.007866037289301554,29.33,53.79
0.008301538891262478,29.34,54.53
0.00872816198401981,29.35,54.69
0.009166946543587578,29.36,54.52
0.009598107006814745,29.36,53.19
0.010028444992171393,29.38,52.59
0.01046012666490343,29.4,52.89
0.010891135533650715,29.42,52.95
0.011328482098049588,29.42,52.87
0.01175243616104126,29.45,52.89
0.012189404567082724,29.47,53.25
0.012617170876926846,29.48,53.61
0.013053411708937751,29.48,53.64
0.013484739661216737,29.47,52.93
0.013918864925702414,29.46,51.67
0.014347782797283597,29.5,51.05
0.01477839642100864,29.52,50.91
0.015210248165660434,29.56,51.71
0.015643882354100545,29.56,52.21
0.016075416339768302,29.56,52.26
0.01650581909550561,29.58,52.47
0.016937095324198403,29.59,52.42
0.017373335427708095,29.59,52.53
0.01780057516362932,29.58,52.28
0.018239249520831637,29.62,52.05
0.01866936637295617,29.63,52.38
0.01910017298327552,29.63,52.46
0.01953024274773068,29.67,52.1
0.019966435366206698,29.67,51.59
0.020394047564930386,29.69,51.64
0.02082450701130761,29.72,51.96
0.021260473794407316,29.73,52.39
0.021687692602475484,29.77,53.06
0.022127983172734577,29.75,53.59
0.022550935016738043,29.78,54.29
0.02298636946413252,29.79,55.09
0.023421942790349325,29.81,55.69
0.023856926030582853,29.83,56.35
0.02428399278057946,29.86,57.11
0.024718719720840453,29.86,57.71
0.025144873791270787,29.89,58.29
0.025579814314842225,29.89,59.11
0.026008707483609516,29.94,59.73
0.026440522339608936,29.96,60.37
0.026876672903696695,29.99,60.97
0.027307337986098395,29.98,61.31
0.02773740397559272,30.0,61.67
0.028172572917408413,29.97,61.96
0.028598929047584532,30.03,62.12
0.029035349819395276,30.07,62.19
0.029469107786814372,30.09,62.1
0.02989735338422987,30.09,61.84
0.030332693457603456,30.09,61.54
0.030762537121772765,30.12,61.27
0.031196895241737365,30.15,60.92
0.031627439459164935,30.15,60.55
0.03206332696808709,30.14,60.25
0.03249466763602363,30.17,59.92
0.032921053369839984,30.17,59.57
0.033351543015903894,30.19,59.25
0.03378631598419613,30.21,58.95
0.0342176095644633,30.25,58.89
0.034654828111330666,30.25,58.83
0.03508548074298435,30.24,58.95
0.035517713295088876,30.23,59.2
0.035944116645389136,30.26,59.63
0.03637707365883721,30.26,59.65
0.03680439571539561,30.23,58.8
0.03724018626742893,30.22,56.05
0.037675328850746155,30.21,55.0
0.038102700776524015,30.21,53.89
0.038533024191856384,30.19,52.55
0.038971894780794776,30.19,51.41
0.039399079614215425,30.18,50.65
0.0398307478427887,30.16,49.35
0.04026194738017188,30.17,48.46
0.04069384899404314,30.2,48.92
0.041124862564934625,30.25,49.97
0.04156128095255958,30.24,50.82
